filename;lb;ub;time
4-20-2000-5-4.csp;400;400;0.32
4-20-2000-5-5.csp;400;400;0.28
4-20-2000-5-6.csp;400;400;0.34
4-20-2000-5-7.csp;400;400;0.3
4-20-2000-5-8.csp;400;400;0.38
4-20-2000-5-9.csp;400;400;0.26
4-20-250-1-0.csp;158;158;44.96
4-20-250-1-1.csp;159;159;0.52
4-20-250-1-2.csp;159;159;0.1
4-20-250-1-3.csp;159;159;0.02
4-20-250-1-4.csp;158;159;1800
4-20-250-1-5.csp;158;158;1.12
4-20-250-1-6.csp;159;160;1800
4-20-250-1-7.csp;159;159;0.04
4-20-250-1-8.csp;160;160;0.18
4-20-250-1-9.csp;158;159;1800
4-20-250-2-0.csp;124;124;0.22
4-20-250-2-1.csp;125;125;0.18
4-20-250-2-2.csp;125;125;0.02
4-20-250-2-3.csp;125;125;27.42
4-20-250-2-4.csp;124;124;10.76
4-20-250-2-5.csp;125;125;26.92
4-20-250-2-6.csp;125;125;0.10
4-20-250-2-7.csp;125;125;0.18
4-20-250-2-8.csp;125;125;0.06
4-20-250-2-9.csp;125;125;0.24
4-20-250-3-0.csp;83;83;0.02
4-20-250-3-1.csp;83;83;0.02
4-20-250-3-2.csp;83;83;0.02
4-20-250-3-3.csp;83;83;0.02
4-20-250-3-4.csp;83;83;0.02
4-20-250-3-5.csp;83;83;0.02
4-20-250-3-6.csp;83;83;0.02
4-20-250-3-7.csp;83;83;0.02
4-20-250-3-8.csp;83;83;0.02
4-20-250-3-9.csp;83;83;0.02
4-20-250-4-0.csp;62;62;0.02
4-20-250-4-1.csp;62;62;0.02
4-20-250-4-2.csp;62;62;0.02
4-20-250-4-3.csp;62;62;0.02
4-20-250-4-4.csp;62;62;0.02
4-20-250-4-5.csp;62;62;0.02
4-20-250-4-6.csp;62;62;0.02
4-20-250-4-7.csp;62;62;0.02
4-20-250-4-8.csp;62;62;0.02
4-20-250-4-9.csp;62;62;0.02
4-20-250-5-0.csp;50;50;0.02
4-20-250-5-1.csp;50;50;0.02
4-20-250-5-2.csp;50;50;0.02
4-20-250-5-3.csp;50;50;0.02
4-20-250-5-4.csp;50;50;0.02
4-20-250-5-5.csp;50;50;0.02
4-20-250-5-6.csp;50;50;0.02
4-20-250-5-7.csp;50;50;0.02
4-20-250-5-8.csp;50;50;0.02
4-20-250-5-9.csp;50;50;0.02
4-20-5000-1-0.csp;3162;3163;1800
4-20-5000-1-1.csp;3152;3152;67.44
4-20-5000-1-2.csp;3161;3161;29.48
4-20-5000-1-3.csp;3155;3155;4.88
4-20-5000-1-4.csp;3153;3153;442.4
4-20-5000-1-5.csp;3164;3165;1800
4-20-5000-1-6.csp;3151;3152;1800
4-20-5000-1-7.csp;3150;3150;5
4-20-5000-1-8.csp;3157;3157;5.18
4-20-5000-1-9.csp;3158;3158;2.46
4-20-5000-2-0.csp;2480;2481;1800
4-20-5000-2-1.csp;2479;2479;46.82
4-20-5000-2-2.csp;2479;2479;3.90
4-20-5000-2-3.csp;2479;2479;9.86
4-20-5000-2-4.csp;2479;2479;1717.56
4-20-5000-2-5.csp;2481;2481;1.14
4-20-5000-2-6.csp;2477;2478;1800
4-20-5000-2-7.csp;2478;2478;9.36
4-20-5000-2-8.csp;2475;2475;4.56
4-20-5000-2-9.csp;2483;2483;48.78
4-20-5000-3-0.csp;1666;1666;1.54
4-20-5000-3-1.csp;1666;1666;1.54
4-20-5000-3-2.csp;1666;1666;51.68
4-20-5000-3-3.csp;1666;1666;1.64
4-20-5000-3-4.csp;1666;1666;1.64
4-20-5000-3-5.csp;1666;1666;1.8
4-20-5000-3-6.csp;1666;1666;1.18
4-20-5000-3-7.csp;1666;1666;1.4
4-20-5000-3-8.csp;1666;1666;30
4-20-5000-3-9.csp;1666;1666;1.72
4-20-5000-4-0.csp;1250;1250;1.4
4-20-5000-4-1.csp;1250;1250;0.8
4-20-5000-4-2.csp;1250;1250;1.26
4-20-5000-4-3.csp;1250;1250;1.48
4-20-5000-4-4.csp;1250;1250;1.04
4-20-5000-4-5.csp;1250;1250;1.54
4-20-5000-4-6.csp;1250;1250;0.96
4-20-5000-4-7.csp;1250;1250;0.84
4-20-5000-4-8.csp;1250;1250;1.34
4-20-5000-4-9.csp;1250;1250;0.84
4-20-5000-5-0.csp;1000;1000;0.86
4-20-5000-5-1.csp;1000;1000;1.12
4-20-5000-5-2.csp;1000;1000;0.9
4-20-5000-5-3.csp;1000;1000;1.4
4-20-5000-5-4.csp;1000;1000;1.22
4-20-5000-5-5.csp;1000;1000;1.06
4-20-5000-5-6.csp;1000;1000;0.86
4-20-5000-5-7.csp;1000;1000;1.28
4-20-5000-5-8.csp;1000;1000;0.88
4-20-5000-5-9.csp;1000;1000;0.76
4-20-500-1-0.csp;315;315;7.44
4-20-500-1-1.csp;318;318;0.2
4-20-500-1-2.csp;317;317;0.24
4-20-500-1-3.csp;314;314;0.48
4-20-500-1-4.csp;319;319;6.36
4-20-500-1-5.csp;317;317;0.28
4-20-500-1-6.csp;316;316;0.28
4-20-500-1-7.csp;318;318;0.26
4-20-500-1-8.csp;315;315;0.34
4-20-500-1-9.csp;317;317;8.36
4-20-500-2-0.csp;249;249;0.22
4-20-500-2-1.csp;249;249;0.54
4-20-500-2-2.csp;249;249;104.96
4-20-500-2-3.csp;249;249;0.38
4-20-500-2-4.csp;248;248;0.12
4-20-500-2-5.csp;249;249;0.58
4-20-500-2-6.csp;249;249;0.18
4-20-500-2-7.csp;249;249;2.32
4-20-500-2-8.csp;250;250;0.22
4-20-500-2-9.csp;249;249;0.26
4-20-500-3-0.csp;166;166;0.04
4-20-500-3-1.csp;166;166;0.06
4-20-500-3-2.csp;166;166;0.04
4-20-500-3-3.csp;166;166;0.06
4-20-500-3-4.csp;166;166;0.04
4-20-500-3-5.csp;166;166;0.04
4-20-500-3-6.csp;166;166;0.04
4-20-500-3-7.csp;166;166;0.06
4-20-500-3-8.csp;166;166;0.04
4-20-500-3-9.csp;166;166;0.04
4-20-500-4-0.csp;125;125;0.04
4-20-500-4-1.csp;125;125;0.04
4-20-500-4-2.csp;125;125;0.04
4-20-500-4-3.csp;125;125;0.04
4-20-500-4-4.csp;125;125;0.04
4-20-500-4-5.csp;125;125;0.04
4-20-500-4-6.csp;125;125;0.04
4-20-500-4-7.csp;125;125;0.04
4-20-500-4-8.csp;125;125;0.04
4-20-500-4-9.csp;125;125;0.04
4-20-500-5-0.csp;100;100;0.04
4-20-500-5-1.csp;100;100;0.04
4-20-500-5-2.csp;100;100;0.06
4-20-500-5-3.csp;100;100;0.04
4-20-500-5-4.csp;100;100;0.04
4-20-500-5-5.csp;100;100;0.06
4-20-500-5-6.csp;100;100;0.04
4-20-500-5-7.csp;100;100;0.04
4-20-500-5-8.csp;100;100;0.04
4-20-500-5-9.csp;100;100;0.04
4-20-750-1-0.csp;476;476;1.66
4-20-750-1-1.csp;476;476;0.34
4-20-750-1-2.csp;475;475;24.48
4-20-750-1-3.csp;474;474;73.7
4-20-750-1-4.csp;475;475;0.66
4-20-750-1-5.csp;472;472;0.46
4-20-750-1-6.csp;471;471;0.12
4-20-750-1-7.csp;473;473;0.34
4-20-750-1-8.csp;472;472;0.26
4-20-750-1-9.csp;473;473;0.5
4-20-750-2-0.csp;373;373;0.24
4-20-750-2-1.csp;373;373;1.64
4-20-750-2-2.csp;372;372;11.14
4-20-750-2-3.csp;373;373;117.56
4-20-750-2-4.csp;374;374;0.88
4-20-750-2-5.csp;373;373;0.68
4-20-750-2-6.csp;372;372;35.60
4-20-750-2-7.csp;373;373;0.44
4-20-750-2-8.csp;373;373;1.52
4-20-750-2-9.csp;372;372;0.60
4-20-750-3-0.csp;250;250;0.08
4-20-750-3-1.csp;250;250;0.08
4-20-750-3-2.csp;250;250;0.08
4-20-750-3-3.csp;250;250;0.08
4-20-750-3-4.csp;250;250;0.08
4-20-750-3-5.csp;250;250;0.08
4-20-750-3-6.csp;250;250;0.08
4-20-750-3-7.csp;250;250;0.08
4-20-750-3-8.csp;250;250;0.08
4-20-750-3-9.csp;250;250;0.08
4-20-750-4-0.csp;187;187;0.08
4-20-750-4-1.csp;187;187;0.08
4-20-750-4-2.csp;187;187;0.08
4-20-750-4-3.csp;187;187;0.08
4-20-750-4-4.csp;187;187;0.08
4-20-750-4-5.csp;187;187;0.08
4-20-750-4-6.csp;187;187;0.08
4-20-750-4-7.csp;187;187;0.08
4-20-750-4-8.csp;187;187;0.08
4-20-750-4-9.csp;187;187;0.08
4-20-750-5-0.csp;150;150;0.08
4-20-750-5-1.csp;150;150;0.08
4-20-750-5-2.csp;150;150;0.08
4-20-750-5-3.csp;150;150;0.08
4-20-750-5-4.csp;150;150;0.08
4-20-750-5-5.csp;150;150;0.08
4-20-750-5-6.csp;150;150;0.08
4-20-750-5-7.csp;150;150;0.08
4-20-750-5-8.csp;150;150;0.08
4-20-750-5-9.csp;150;150;0.06
4-30-10000-1-0.csp;6541;6542;1800
4-30-10000-1-1.csp;6533;6533;10.28
4-30-10000-1-2.csp;6538;6539;1800
4-30-10000-1-3.csp;6535;6536;1800
4-30-10000-1-4.csp;6532;6533;1800
4-30-10000-1-5.csp;6536;6536;21.98
4-30-10000-1-6.csp;6537;6538;1800
4-30-10000-1-7.csp;6533;6534;1800
4-30-10000-1-8.csp;6534;6534;77.78
4-30-10000-1-9.csp;6532;6532;21.24
4-30-10000-2-0.csp;4991;4991;14.18
4-30-10000-2-1.csp;4991;4992;1800
4-30-10000-2-2.csp;4988;4989;1800
4-30-10000-2-3.csp;4991;4992;1800
4-30-10000-2-4.csp;4991;4992;1800
4-30-10000-2-5.csp;4991;4991;17.14
4-30-10000-2-6.csp;4990;4991;1800
4-30-10000-2-7.csp;4989;4990;1800
4-30-10000-2-8.csp;4990;4991;1800
4-30-10000-2-9.csp;4988;4989;1800
4-30-10000-3-0.csp;3333;3333;6.42
4-30-10000-3-1.csp;3333;3333;7.54
4-30-10000-3-2.csp;3333;3333;7.86
4-30-10000-3-3.csp;3333;3333;6.92
4-30-10000-3-4.csp;3333;3333;6.9
4-30-10000-3-5.csp;3333;3333;6.48
4-30-10000-3-6.csp;3333;3333;7.2
4-30-10000-3-7.csp;3333;3333;7.16
4-30-10000-3-8.csp;3333;3333;5.2
4-30-10000-3-9.csp;3333;3333;6.12
4-30-10000-4-0.csp;2500;2500;5.48
4-30-10000-4-1.csp;2500;2500;4.66
4-30-10000-4-2.csp;2500;2500;5.74
4-30-10000-4-3.csp;2500;2500;6.24
4-30-10000-4-4.csp;2500;2500;5.94
4-30-10000-4-5.csp;2500;2500;5.28
4-30-10000-4-6.csp;2500;2500;4.9
4-30-10000-4-7.csp;2500;2500;5.36
4-30-10000-4-8.csp;2500;2500;6.42
4-30-10000-4-9.csp;2500;2500;5.96
4-30-10000-5-0.csp;2000;2000;5.06
4-30-10000-5-1.csp;2000;2000;3.46
4-30-10000-5-2.csp;2000;2000;3.3
4-30-10000-5-3.csp;2000;2000;3.24
4-30-10000-5-4.csp;2000;2000;3.12
4-30-10000-5-5.csp;2000;2000;4.64
4-30-10000-5-6.csp;2000;2000;3.04
4-30-10000-5-7.csp;2000;2000;3.14
4-30-10000-5-8.csp;2000;2000;3.2
4-30-10000-5-9.csp;2000;2000;3.08
4-30-1000-1-0.csp;654;654;3.78
4-30-1000-1-1.csp;654;655;1800
4-30-1000-1-2.csp;655;656;1800
4-30-1000-1-3.csp;653;654;1800
4-30-1000-1-4.csp;656;656;256.12
4-30-1000-1-5.csp;656;656;62.04
4-30-1000-1-6.csp;654;655;1800
4-30-1000-1-7.csp;656;657;1800
4-30-1000-1-8.csp;654;654;23.84
4-30-1000-1-9.csp;653;653;163.24
4-30-1000-2-0.csp;500;500;1252.30
4-30-1000-2-1.csp;500;500;0.70
4-30-1000-2-2.csp;500;500;3.74
4-30-1000-2-3.csp;500;501;1800
4-30-1000-2-4.csp;500;500;0.66
4-30-1000-2-5.csp;500;501;1800
4-30-1000-2-6.csp;500;500;8.70
4-30-1000-2-7.csp;500;501;1800
4-30-1000-2-8.csp;500;500;8.72
4-30-1000-2-9.csp;500;500;0.20
4-30-1000-3-0.csp;333;333;0.14
4-30-1000-3-1.csp;333;333;0.14
4-30-1000-3-2.csp;333;333;0.16
4-30-1000-3-3.csp;333;333;0.16
4-30-1000-3-4.csp;333;333;0.18
4-30-1000-3-5.csp;333;333;0.16
4-30-1000-3-6.csp;333;333;0.16
4-30-1000-3-7.csp;333;333;0.14
4-30-1000-3-8.csp;333;333;0.16
4-30-1000-3-9.csp;333;333;0.16
4-30-1000-4-0.csp;250;250;0.16
4-30-1000-4-1.csp;250;250;0.14
4-30-1000-4-2.csp;250;250;0.14
4-30-1000-4-3.csp;250;250;0.14
4-30-1000-4-4.csp;250;250;0.18
4-30-1000-4-5.csp;250;250;0.14
4-30-1000-4-6.csp;250;250;0.16
4-30-1000-4-7.csp;250;250;0.14
4-30-1000-4-8.csp;250;250;0.14
4-30-1000-4-9.csp;250;250;0.16
4-30-1000-5-0.csp;200;200;0.16
4-30-1000-5-1.csp;200;200;0.12
4-30-1000-5-2.csp;200;200;0.14
4-30-1000-5-3.csp;200;200;0.18
4-30-1000-5-4.csp;200;200;0.14
4-30-1000-5-5.csp;200;200;0.14
4-30-1000-5-6.csp;200;200;0.14
4-30-1000-5-7.csp;200;200;0.16
4-30-1000-5-8.csp;200;200;0.16
4-30-1000-5-9.csp;200;200;0.14
4-30-2000-1-0.csp;1308;1308;3.54
4-30-2000-1-1.csp;1308;1309;1800
4-30-2000-1-2.csp;1307;1307;2.66
4-30-2000-1-3.csp;1306;1307;1800
4-30-2000-1-4.csp;1307;1307;17.94
4-30-2000-1-5.csp;1307;1308;1800
4-30-2000-1-6.csp;1306;1307;1800
4-30-2000-1-7.csp;1309;1310;1800
4-30-2000-1-8.csp;1307;1308;1800
4-30-2000-1-9.csp;1303;1304;1800
4-30-2000-2-0.csp;999;999;40.12
4-30-2000-2-1.csp;999;1000;1800
4-30-2000-2-2.csp;998;999;1800
4-30-2000-2-3.csp;999;999;1.66
4-30-2000-2-4.csp;1000;1000;1.36
4-30-2000-2-5.csp;999;1000;1800
4-30-2000-2-6.csp;999;999;467.80
4-30-2000-2-7.csp;999;1000;1800
4-30-2000-2-8.csp;999;1000;1800
4-30-2000-2-9.csp;999;1000;1800
4-30-2000-3-0.csp;666;666;0.3
4-30-2000-3-1.csp;666;666;0.38
4-30-2000-3-2.csp;666;666;0.36
4-30-2000-3-3.csp;666;666;0.36
4-30-2000-3-4.csp;666;666;0.38
4-30-2000-3-5.csp;666;666;0.34
4-30-2000-3-6.csp;666;666;0.34
4-30-2000-3-7.csp;666;666;0.34
4-30-2000-3-8.csp;666;666;0.38
4-30-2000-3-9.csp;666;666;0.4
4-30-2000-4-0.csp;500;500;0.34
4-30-2000-4-1.csp;500;500;0.34
4-30-2000-4-2.csp;500;500;0.4
4-30-2000-4-3.csp;500;500;0.32
4-30-2000-4-4.csp;500;500;0.36
4-30-2000-4-5.csp;500;500;0.34
4-30-2000-4-6.csp;500;500;0.36
4-30-2000-4-7.csp;500;500;0.32
4-30-2000-4-8.csp;500;500;0.34
4-30-2000-4-9.csp;500;500;0.36
4-30-2000-5-0.csp;400;400;0.42
4-30-2000-5-1.csp;400;400;0.44
4-30-2000-5-2.csp;400;400;0.36
4-30-2000-5-3.csp;400;400;0.36
4-30-2000-5-4.csp;400;400;0.5
4-30-2000-5-5.csp;400;400;0.4
4-30-2000-5-6.csp;400;400;0.38
4-30-2000-5-7.csp;400;400;0.38
4-30-2000-5-8.csp;400;400;0.4
4-30-2000-5-9.csp;400;400;0.34
4-30-250-1-0.csp;165;165;2.5
4-30-250-1-1.csp;166;166;5.4
4-30-250-1-2.csp;165;166;1800
4-30-250-1-3.csp;165;165;68.88
4-30-250-1-4.csp;164;165;1800
4-30-250-1-5.csp;165;165;0.3
4-30-250-1-6.csp;165;165;1.9
4-30-250-1-7.csp;165;166;1800
4-30-250-1-8.csp;163;164;1800
4-30-250-1-9.csp;164;164;0.26
4-30-250-2-0.csp;125;125;0.02
4-30-250-2-1.csp;125;125;0.02
4-30-250-2-2.csp;125;125;0.04
4-30-250-2-3.csp;125;125;0.02
4-30-250-2-4.csp;125;125;0.02
4-30-250-2-5.csp;125;125;0.02
4-30-250-2-6.csp;125;125;0.02
4-30-250-2-7.csp;125;125;0.04
4-30-250-2-8.csp;125;125;0.04
4-30-250-2-9.csp;125;125;0.02
4-30-250-3-0.csp;83;83;0.02
4-30-250-3-1.csp;83;83;0.02
4-30-250-3-2.csp;83;83;0.02
4-30-250-3-3.csp;83;83;0.02
4-30-250-3-4.csp;83;83;0.02
4-30-250-3-5.csp;83;83;0.02
4-30-250-3-6.csp;83;83;0.02
4-30-250-3-7.csp;83;83;0.02
4-30-250-3-8.csp;83;83;0.02
4-30-250-3-9.csp;83;83;0.02
4-30-250-4-0.csp;62;62;0.02
4-30-250-4-1.csp;62;62;0.02
4-30-250-4-2.csp;62;62;0.02
4-30-250-4-3.csp;62;62;0.02
4-30-250-4-4.csp;62;62;0.02
4-30-250-4-5.csp;62;62;0.02
4-30-250-4-6.csp;62;62;0.02
4-30-250-4-7.csp;62;62;0.02
4-30-250-4-8.csp;62;62;0.02
4-30-250-4-9.csp;62;62;0.02
4-30-250-5-0.csp;50;50;0.02
4-30-250-5-1.csp;50;50;0.02
4-30-250-5-2.csp;50;50;0.02
4-30-250-5-3.csp;50;50;0.02
4-30-250-5-4.csp;50;50;0.02
4-30-250-5-5.csp;50;50;0.02
4-30-250-5-6.csp;50;50;0.02
4-30-250-5-7.csp;50;50;0.02
4-30-250-5-8.csp;50;50;0.02
4-30-250-5-9.csp;50;50;0.02
4-30-5000-1-0.csp;3268;3268;377.62
4-30-5000-1-1.csp;3265;3266;1800
4-30-5000-1-2.csp;3265;3265;252.44
4-30-5000-1-3.csp;3272;3272;12.62
4-30-5000-1-4.csp;3260;3260;498.76
4-30-5000-1-5.csp;3264;3265;1800
4-30-5000-1-6.csp;3270;3270;5.2
4-30-5000-1-7.csp;3271;3272;1800
4-30-5000-1-8.csp;3267;3267;9.8
4-30-5000-1-9.csp;3268;3269;1800
4-30-5000-2-0.csp;2496;2497;1800
4-30-5000-2-1.csp;2495;2495;5.12
4-30-5000-2-2.csp;2496;2497;1800
4-30-5000-2-3.csp;2495;2496;1800
4-30-5000-2-4.csp;2494;2494;188.32
4-30-5000-2-5.csp;2495;2496;1800
4-30-5000-2-6.csp;2496;2496;2.72
4-30-5000-2-7.csp;2496;2497;1800
4-30-5000-2-8.csp;2495;2496;1800
4-30-5000-2-9.csp;2496;2496;233.44
4-30-5000-3-0.csp;1666;1666;2.24
4-30-5000-3-1.csp;1666;1666;1.16
4-30-5000-3-2.csp;1666;1666;2.36
4-30-5000-3-3.csp;1666;1666;1.28
4-30-5000-3-4.csp;1666;1666;2.18
4-30-5000-3-5.csp;1666;1666;2.16
4-30-5000-3-6.csp;1666;1666;2.04
4-30-5000-3-7.csp;1666;1666;1.84
4-30-5000-3-8.csp;1666;1666;2.22
4-30-5000-3-9.csp;1666;1666;2.04
4-30-5000-4-0.csp;1250;1250;2.16
4-30-5000-4-1.csp;1250;1250;1.12
4-30-5000-4-2.csp;1250;1250;1.34
4-30-5000-4-3.csp;1250;1250;1.5
4-30-5000-4-4.csp;1250;1250;1.12
4-30-5000-4-5.csp;1250;1250;1.8
4-30-5000-4-6.csp;1250;1250;1.04
4-30-5000-4-7.csp;1250;1250;1.1
4-30-5000-4-8.csp;1250;1250;1.14
4-30-5000-4-9.csp;1250;1250;1.86
4-30-5000-5-0.csp;1000;1000;1.34
4-30-5000-5-1.csp;1000;1000;1.32
4-30-5000-5-2.csp;1000;1000;1.02
4-30-5000-5-3.csp;1000;1000;1.2
4-30-5000-5-4.csp;1000;1000;1.04
4-30-5000-5-5.csp;1000;1000;1.12
4-30-5000-5-6.csp;1000;1000;1.04
4-30-5000-5-7.csp;1000;1000;1.04
4-30-5000-5-8.csp;1000;1000;1.04
4-30-5000-5-9.csp;1000;1000;1.08
4-30-500-1-0.csp;326;327;1800
4-30-500-1-1.csp;328;329;1800
4-30-500-1-2.csp;328;329;1800
4-30-500-1-3.csp;327;328;1800
4-30-500-1-4.csp;328;329;1800
4-30-500-1-5.csp;328;328;0.48
4-30-500-1-6.csp;328;328;46.74
4-30-500-1-7.csp;327;328;1800
4-30-500-1-8.csp;329;330;1800
4-30-500-1-9.csp;327;327;3.6
4-30-500-2-0.csp;250;250;0.12
4-30-500-2-1.csp;250;250;0.08
4-30-500-2-2.csp;250;250;0.32
4-30-500-2-3.csp;250;250;0.08
4-30-500-2-4.csp;250;250;0.12
4-30-500-2-5.csp;250;250;5.20
4-30-500-2-6.csp;250;250;0.08
4-30-500-2-7.csp;250;250;0.58
4-30-500-2-8.csp;250;250;0.06
4-30-500-2-9.csp;250;250;0.08
4-30-500-3-0.csp;166;166;0.06
4-30-500-3-1.csp;166;166;0.06
4-30-500-3-2.csp;166;166;0.06
4-30-500-3-3.csp;166;166;0.06
4-30-500-3-4.csp;166;166;0.06
4-30-500-3-5.csp;166;166;0.06
4-30-500-3-6.csp;166;166;0.06
4-30-500-3-7.csp;166;166;0.06
4-30-500-3-8.csp;166;166;0.06
4-30-500-3-9.csp;166;166;0.06
4-30-500-4-0.csp;125;125;0.06
4-30-500-4-1.csp;125;125;0.06
4-30-500-4-2.csp;125;125;0.06
4-30-500-4-3.csp;125;125;0.06
4-30-500-4-4.csp;125;125;0.06
4-30-500-4-5.csp;125;125;0.06
4-30-500-4-6.csp;125;125;0.06
4-30-500-4-7.csp;125;125;0.06
4-30-500-4-8.csp;125;125;0.06
4-30-500-4-9.csp;125;125;0.06
4-30-500-5-0.csp;100;100;0.06
4-30-500-5-1.csp;100;100;0.06
4-30-500-5-2.csp;100;100;0.06
4-30-500-5-3.csp;100;100;0.06
4-30-500-5-4.csp;100;100;0.06
4-30-500-5-5.csp;100;100;0.06
4-30-500-5-6.csp;100;100;0.06
4-30-500-5-7.csp;100;100;0.06
4-30-500-5-8.csp;100;100;0.06
4-30-500-5-9.csp;100;100;0.06
4-30-750-1-0.csp;492;492;5.1
4-30-750-1-1.csp;491;492;1800
4-30-750-1-2.csp;490;490;0.96
4-30-750-1-3.csp;491;492;1800
4-30-750-1-4.csp;490;490;0.74
4-30-750-1-5.csp;493;493;0.9
4-30-750-1-6.csp;488;488;198.56
4-30-750-1-7.csp;491;491;9.24
4-30-750-1-8.csp;491;492;1800
4-30-750-1-9.csp;491;491;2.28
4-30-750-2-0.csp;375;375;0.72
4-30-750-2-1.csp;375;375;44.80
4-30-750-2-2.csp;375;376;1800
4-30-750-2-3.csp;375;375;128.88
4-30-750-2-4.csp;375;375;0.68
4-30-750-2-5.csp;375;375;408.94
4-30-750-2-6.csp;375;375;0.14
4-30-750-2-7.csp;375;375;0.12
4-30-750-2-8.csp;375;375;0.60
4-30-750-2-9.csp;375;376;1800
4-30-750-3-0.csp;250;250;0.1
4-30-750-3-1.csp;250;250;0.12
4-30-750-3-2.csp;250;250;0.12
4-30-750-3-3.csp;250;250;0.1
4-30-750-3-4.csp;250;250;0.1
4-30-750-3-5.csp;250;250;0.12
4-30-750-3-6.csp;250;250;0.1
4-30-750-3-7.csp;250;250;0.1
4-30-750-3-8.csp;250;250;0.12
4-30-750-3-9.csp;250;250;0.1
4-30-750-4-0.csp;187;187;0.1
4-30-750-4-1.csp;187;187;0.1
4-30-750-4-2.csp;187;187;0.12
4-30-750-4-3.csp;187;187;0.1
4-30-750-4-4.csp;187;187;0.1
4-30-750-4-5.csp;187;187;0.1
4-30-750-4-6.csp;187;187;0.1
4-30-750-4-7.csp;187;187;0.1
4-30-750-4-8.csp;187;187;0.1
4-30-750-4-9.csp;187;187;0.1
4-30-750-5-0.csp;150;150;0.1
4-30-750-5-1.csp;150;150;0.1
4-30-750-5-2.csp;150;150;0.1
4-30-750-5-3.csp;150;150;0.1
4-30-750-5-4.csp;150;150;0.1
4-30-750-5-5.csp;150;150;0.1
4-30-750-5-6.csp;150;150;0.1
4-30-750-5-7.csp;150;150;0.1
4-30-750-5-8.csp;150;150;0.1
4-30-750-5-9.csp;150;150;0.1
4-40-10000-1-0.csp;6661;6662;1800
4-40-10000-1-1.csp;6665;6666;1800
4-40-10000-1-2.csp;6657;6658;1800
4-40-10000-1-3.csp;6667;6668;1800
4-40-10000-1-4.csp;6672;6673;1800
4-40-10000-1-5.csp;6665;6666;1800
4-40-10000-1-6.csp;6662;6663;1800
4-40-10000-1-7.csp;6663;6664;1800
4-40-10000-1-8.csp;6666;6667;1800
4-40-10000-1-9.csp;6659;6660;1800
4-40-10000-2-0.csp;4998;4999;1800
4-40-10000-2-1.csp;4998;4999;1800
4-40-10000-2-2.csp;4998;4999;1800
4-40-10000-2-3.csp;4998;4999;1800
4-40-10000-2-4.csp;4998;4999;1800
4-40-10000-2-5.csp;4998;4999;1800
4-40-10000-2-6.csp;4999;5000;1800
4-40-10000-2-7.csp;4998;4999;1800
4-40-10000-2-8.csp;4998;4999;1800
4-40-10000-2-9.csp;4998;4999;1800
4-40-10000-3-0.csp;3333;3333;6.8
4-40-10000-3-1.csp;3333;3333;6.04
4-40-10000-3-2.csp;3333;3333;6.36
4-40-10000-3-3.csp;3333;3333;9.6
4-40-10000-3-4.csp;3333;3333;8.3
4-40-10000-3-5.csp;3333;3333;9.76
4-40-10000-3-6.csp;3333;3333;8.12
4-40-10000-3-7.csp;3333;3333;9.72
4-40-10000-3-8.csp;3333;3333;7.84
4-40-10000-3-9.csp;3333;3333;7.92
4-40-10000-4-0.csp;2500;2500;8.64
4-40-10000-4-1.csp;2500;2500;6.62
4-40-10000-4-2.csp;2500;2500;7.66
4-40-10000-4-3.csp;2500;2500;6.88
4-40-10000-4-4.csp;2500;2500;7.2
4-40-10000-4-5.csp;2500;2500;4.2
4-40-10000-4-6.csp;2500;2500;6.8
4-40-10000-4-7.csp;2500;2500;7.3
4-40-10000-4-8.csp;2500;2500;7.56
4-40-10000-4-9.csp;2500;2500;6.08
4-40-10000-5-0.csp;2000;2000;4.52
4-40-10000-5-1.csp;2000;2000;4.16
4-40-10000-5-2.csp;2000;2000;4
4-40-10000-5-3.csp;2000;2000;6.92
4-40-10000-5-4.csp;2000;2000;6.16
4-40-10000-5-5.csp;2000;2000;5.72
4-40-10000-5-6.csp;2000;2000;7.96
4-40-10000-5-7.csp;2000;2000;4.18
4-40-10000-5-8.csp;2000;2000;5.48
4-40-10000-5-9.csp;2000;2000;6.7
4-40-1000-1-0.csp;668;669;1800
4-40-1000-1-1.csp;667;668;1800
4-40-1000-1-2.csp;668;669;1800
4-40-1000-1-3.csp;667;668;1800
4-40-1000-1-4.csp;668;669;1800
4-40-1000-1-5.csp;665;666;1800
4-40-1000-1-6.csp;667;668;1800
4-40-1000-1-7.csp;668;669;1800
4-40-1000-1-8.csp;668;669;1800
4-40-1000-1-9.csp;671;672;1800
4-40-1000-2-0.csp;500;500;0.26
4-40-1000-2-1.csp;500;500;0.24
4-40-1000-2-2.csp;500;500;0.22
4-40-1000-2-3.csp;500;500;0.26
4-40-1000-2-4.csp;500;500;0.22
4-40-1000-2-5.csp;500;500;0.26
4-40-1000-2-6.csp;500;500;0.22
4-40-1000-2-7.csp;500;500;0.24
4-40-1000-2-8.csp;500;500;0.20
4-40-1000-2-9.csp;500;500;0.22
4-40-1000-3-0.csp;333;333;0.2
4-40-1000-3-1.csp;333;333;0.2
4-40-1000-3-2.csp;333;333;0.22
4-40-1000-3-3.csp;333;333;0.22
4-40-1000-3-4.csp;333;333;0.24
4-40-1000-3-5.csp;333;333;0.2
4-40-1000-3-6.csp;333;333;0.24
4-40-1000-3-7.csp;333;333;0.2
